Time,/fdm/jsbsim/propulsion/tank/contents-lbs,/fdm/jsbsim/propulsion/tank[1]/contents-lbs,/fdm/jsbsim/propulsion/starter_cmd,/fdm/jsbsim/propulsion/magneto_cmd,/fdm/jsbsim/propulsion/active_engine,/fdm/jsbsim/propulsion/total-fuel-lbs,/fdm/jsbsim/propulsion/engine/pitch-angle-rad,/fdm/jsbsim/propulsion/engine/yaw-angle-rad,/fdm/jsbsim/propulsion/engine/advance-ratio,/fdm/jsbsim/propulsion/engine/blade-angle,/fdm/jsbsim/propulsion/engine/thrust-coefficient,/fdm/jsbsim/propulsion/engine/propeller-rpm,/fdm/jsbsim/propulsion/engine/helical-tip-Mach,/fdm/jsbsim/propulsion/engine/constant-speed-mode,/fdm/jsbsim/propulsion/engine/prop-induced-velocity_fps,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/engine/fuel-flow-rate-pps,/fdm/jsbsim/propulsion/engine/power-hp,/fdm/jsbsim/propulsion/engine/bsfc-lbs_hphr,/fdm/jsbsim/propulsion/engine/volumetric-efficiency,/fdm/jsbsim/propulsion/engine/map-pa,/fdm/jsbsim/propulsion/engine/map-inhg,/fdm/jsbsim/propulsion/engine/air-intake-impedance-factor,/fdm/jsbsim/propulsion/engine/ram-air-factor,/fdm/jsbsim/propulsion/engine/boost-speed,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/throttle-pos-norm
0.5999976,129.995159698088429,129.995159698088429,0,0,-1,259.990319396176858,0,0,0.742153007566581868,22,0.0507846992433418146,2218.85421421469937,0.672925552510157066,0,9.53839078949086172,237.481017731431791,0.0106515186994067621,88.602553956976152,0.320000000000000007,0.849999999999999978,57869.9780858603553,17.0890384675849596,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
0.6499974,129.99489341118624,129.99489341118624,0,0,-1,259.98978682237248,0,0,0.742152987115238583,22,0.0507847012884761403,2218.85421176583668,0.67292555085837491,0,9.53839138112824969,237.481026747766208,0.0106515186886242241,88.6025538889758053,0.320000000000000007,0.849999999999999978,57869.9780800108419,17.0890384658575947,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
0.6999972,129.994627124284392,129.994627124284392,0,0,-1,259.989254248568784,0,0,0.742152964507799551,22,0.0507847035492200449,2218.85420826874406,0.672925548796007189,0,9.53839203170581129,237.48103652627691,0.0106515186728167455,88.6025537885909955,0.320000000000000007,0.849999999999999978,57869.9780717777248,17.0890384634263484,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
0.749997,129.994360837382999,129.994360837382999,0,0,-1,259.988721674765998,0,0,0.742152939766295816,22,0.0507847060233704156,2218.85420367100141,0.672925546307964084,0,9.53839274034716311,237.481047045363141,0.0106515186517271987,88.6025536541054919,0.320000000000000007,0.849999999999999978,57869.9780611393944,17.0890384602848435,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
0.7999968,129.994094550482231,129.994094550482231,0,0,-1,259.988189100964462,0,0,0.742152912910881923,22,0.050784708708911809,2218.85419792433504,0.672925543380326174,0,9.53839350624922133,237.481058285255955,0.0106515186251152985,88.6025534838992286,0.320000000000000007,0.849999999999999978,57869.9780481035559,17.0890384564353539,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
0.8499966,129.99382826358223,129.99382826358223,0,0,-1,259.987656527164461,0,0,0.742152883959956156,22,0.0507847116040043844,2218.85419098437478,0.672925540000324784,0,9.53839432867748371,237.481070227716913,0.0106515185927778117,88.6025532766912676,0.320000000000000007,0.849999999999999978,57869.9780327024564,17.0890384518874008,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
0.8999964,129.993561976683054,129.993561976683054,0,0,-1,259.987123953366108,0,0,0.742152852930308526,22,0.0507847147069691446,2218.85418281036573,0.67292553615622086,0,9.53839520696047316,237.481082856073726,0.0106515185545215021,88.6025530312322047,0.320000000000000007,0.849999999999999978,57869.9780149894432,17.0890384466567369,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
0.9499962,129.993295689784958,129.993295689784958,0,0,-1,259.986591379569916,0,0,0.742152819837320843,22,0.0507847180162679171,2218.85417336492083,0.672925531837254343,0,9.53839614048280282,237.481096154985664,0.0106515185101860987,88.6025527465728544,0.320000000000000007,0.849999999999999978,57869.9779950358643,17.0890384407644333,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
0.999996,129.993029402888084,129.993029402888084,0,0,-1,259.986058805776167,0,0,0.742152784695134238,22,0.0507847215304865762,2218.85416261380988,0.672925527033586657,0,9.53839712867925016,237.481110110352375,0.0106515184596201514,88.6025524217948401,0.320000000000000007,0.849999999999999978,57869.9779729272632,17.08903843423575,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.0499958,129.992763115992545,129.992763115992545,0,0,-1,259.985526231985091,0,0,0.742152747516849343,22,0.0507847252483150657,2218.85415052569533,0.672925521736191357,0,9.53839817102789311,237.481124709266453,0.0106515184026918161,88.6025520561323674,0.320000000000000007,0.849999999999999978,57869.9779487624037,17.089038427099851,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.0999956,129.992496829098542,129.992496829098542,0,0,-1,259.984993658197084,0,0,0.742152708314687604,22,0.0507847291685312383,2218.85413707196631,0.672925515936875107,0,9.5383992670443547,237.481139939686358,0.0106515183392932138,88.6025516490364282,0.320000000000000007,0.849999999999999978,57869.9779226503379,17.0890384193889453,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.1499954,129.992230542206215,129.992230542206215,0,0,-1,259.98446108441243,0,0,0.742152667100122287,22,0.0507847332899877685,2218.85412222654122,0.672925509628157337,0,9.53840041627744029,237.481155790578697,0.0106515182693154367,88.6025511998842035,0.320000000000000007,0.849999999999999978,57869.9778947083469,17.0890384111376576,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.1999952,129.991964255315736,129.991964255315736,0,0,-1,259.983928510631472,0,0,0.742152623884024143,22,0.0507847376115975885,2218.85410596569545,0.67292550280326402,0,9.5384016183038085,237.481172251646342,0.0106515181926751159,88.602550708291119,0.320000000000000007,0.849999999999999978,57869.9778650608132,17.0890384023827231,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.249995,129.991697968427218,129.991697968427218,0,0,-1,259.983395936854436,0,0,0.74215257867675577,22,0.050784742132324423,2218.85408826790217,0.672925495456072165,0,9.53840287272466014,237.48118931330626,0.0106515181092964161,88.6025501739083552,0.320000000000000007,0.849999999999999978,57869.9778338375254,17.0890383931624683,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.2999948,129.991431681540945,129.991431681540945,0,0,-1,259.98286336308189,0,0,0.742152531488256884,22,0.0507847468511743103,2218.85406911368318,0.672925487581043758,0,9.53840417916254069,237.481206966697329,0.0106515180191099155,88.6025495964091192,0.320000000000000007,0.849999999999999978,57869.9778011724266,17.0890383835164457,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.3499946,129.991165394657031,129.991165394657031,0,0,-1,259.982330789314062,0,0,0.742152482328130803,22,0.0507847517671869211,2218.85404848546568,0.672925479173223762,0,9.53840553725818552,237.481225203474764,0.0106515179220615201,88.6025489755995039,0.320000000000000007,0.849999999999999978,57869.977767202945,17.0890383734852378,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.3999944,129.990899107775618,129.990899107775618,0,0,-1,259.981798215551237,0,0,0.742152431205691077,22,0.0507847568794308896,2218.85402636747176,0.672925470228202371,0,9.53840694666864408,237.481244015789741,0.0106515178181054611,88.602548311340712,0.320000000000000007,0.849999999999999978,57869.9777320686335,17.0890383631100562,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.4499942,129.990632820896906,129.990632820896906,0,0,-1,259.981265641793811,0,0,0.742152378130019108,22,0.0507847621869980878,2218.85400274558106,0.672925460742033632,0,9.53840840706497772,237.481263396368632,0.010651517707203571,88.6025476035362516,0.320000000000000007,0.849999999999999978,57869.977695910311,17.0890383524324818,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.499994,129.990366534021092,129.990366534021092,0,0,-1,259.980733068042184,0,0,0.74215232311000412,22,0.050784767688999588,2218.8539776072198,0.672925450711246431,0,9.53840991813071071,237.481283338336283,0.0106515175893216879,88.6025468521015398,0.320000000000000007,0.849999999999999978,57869.9776588700479,17.0890383414944687,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.5499938,129.990100247148348,129.990100247148348,0,0,-1,259.980200494296696,0,0,0.742152266154376905,22,0.0507847733845623109,2218.8539509412999,0.672925440132848163,0,9.53841147956033808,237.481303835104683,0.0106515174644405235,88.6025460570917289,0.320000000000000007,0.849999999999999978,57869.9776210890122,17.0890383303377078,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.5999936,129.989833960278787,129.989833960278787,0,0,-1,259.979667920557574,0,0,0.742152207271743136,22,0.0507847792728256878,2218.85392273807156,0.672925429004203712,0,9.53841309105797563,237.481324880595707,0.0106515173325383242,88.602545218495095,0.320000000000000007,0.849999999999999978,57869.9775827080666,17.0890383190037909,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.6499934,129.989567673412637,129.989567673412637,0,0,-1,259.979135346825274,0,0,0.742152146470618113,22,0.0507847853529381915,2218.85389298906239,0.672925417323089192,0,9.53841475233592462,237.481346468969349,0.0106515171936051433,88.602544336408485,0.320000000000000007,0.849999999999999978,57869.9775438669385,17.0890383075339827,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.6999932,129.989301386550068,129.989301386550068,0,0,-1,259.978602773100135,0,0,0.742152083759451187,22,0.05078479162405488,2218.85386168699051,0.672925405087632877,0,9.53841646311356328,237.481368594700001,0.0106515170476345084,88.6025434109393046,0.320000000000000007,0.849999999999999978,57869.9775047035728,17.0890382959690186,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.749993,129.989035099691279,129.989035099691279,0,0,-1,259.978070199382557,0,0,0.742152019146648523,22,0.0507847980853351477,2218.8538288256841,0.672925392296303215,0,9.53841822311642318,237.481391252523593,0.0106515168946248497,88.6025424422248022,0.320000000000000007,0.849999999999999978,57869.9774653539062,17.0890382843490407,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.7999928,129.988768812836355,129.988768812836355,0,0,-1,259.97753762567271,0,0,0.742151952640603296,22,0.0507848047359396731,2218.85379440001907,0.672925378947887842,0,9.53842003207489597,237.481414437407835,0.0106515167345791872,88.6025414304301933,0.320000000000000007,0.849999999999999978,57869.9774259512706,17.0890382727134167,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.8499926,129.988502525985552,129.988502525985552,0,0,-1,259.977005051971105,0,0,0.742151884249713567,22,0.0507848115750286419,2218.85375840584766,0.672925365041476486,0,9.53842188972357974,237.481438144530955,0.0106515165675016826,88.6025403757109729,0.320000000000000007,0.849999999999999978,57869.9773866261457,17.0890382611006864,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
1.8999924,129.988236239139042,129.988236239139042,0,0,-1,259.976472478278083,0,0,0.742151813982418807,22,0.050784818601758118,2218.85372083992297,0.672925350576432324,0,9.5384237957996163,237.481462369243644,0.0106515163934090672,88.6025392783439116,0.320000000000000007,0.849999999999999978,57869.977347506494,17.0890382495486293,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
