Time,/fdm/jsbsim/accelerations/pdot-rad_sec2,/fdm/jsbsim/accelerations/qdot-rad_sec2,/fdm/jsbsim/accelerations/rdot-rad_sec2,/fdm/jsbsim/accelerations/udot-ft_sec2,/fdm/jsbsim/accelerations/vdot-ft_sec2,/fdm/jsbsim/accelerations/wdot-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-x-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-y-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-z-ft_sec2,/fdm/jsbsim/accelerations/n-pilot-x-norm,/fdm/jsbsim/accelerations/n-pilot-y-norm,/fdm/jsbsim/accelerations/n-pilot-z-norm
36.4498542,1.35395356977235748,-0.0056214917161374325,0.0308278276904871903,-12.615581538611524,-2.0247093765451476,-0.134419755772061222,2.05202468940249716,1.48501956267536328,-32.1971412106934096,0.0638333233562844299,0.0461952209562675048,-1.00157202623550567
36.499854,3.10795873367419873,0.00377931903096294288,0.0352082706273331089,-12.6373169806802252,-2.25634311647340846,0.101350285936007367,2.05595127828538793,2.82232509016927358,-32.5768966267427516,0.063955469653618563,0.0877954300587815289,-1.01338526142422869
36.5498538,1.55505483991136817,-0.0124325807189554702,0.00183562755101906311,-12.6532746985449727,-1.50879501072100242,0.358547460242814253,2.07328384787957809,1.94792612825760747,-32.1038658963246064,0.0644946422694331473,0.060595079124232544,-0.998670465969680343
36.5998536,-0.753174957539138878,-0.031381605515475551,-0.0256040063021499183,-12.6551753777397771,-0.783842147769244102,0.361340215305347101,2.10808489355590201,-0.215294301771367713,-31.0983765710774556,0.0655772152098398481,-0.006697263854919225,-0.967392223772466586
36.6498534,-2.61637247691991437,-0.0436122848200425212,-0.0365569875550275786,-12.6482823952801482,-0.516712055376333357,0.168142855521825396,2.14528668556174296,-1.8766507976953215,-30.2592101034671224,0.0667344693261309879,-0.0583778829829749851,-0.941287867059137362
36.6998532,-1.67015082382889224,-0.0322182563719602341,-0.0124046769473560251,-12.6425896175876922,-1.14918321208933238,-0.0830434089898091088,2.16899999330227677,-1.53578935423632745,-30.132267517308005,0.0674721306460293047,-0.0477745413894859888,-0.937339002704909108
36.749853,0.613026276474190168,-0.0136873096383758608,0.0135290200246794938,-12.6477216611964565,-1.87832125631012037,-0.0907428627011839239,2.17325668178653109,0.626702178093292872,-30.7447664485296599,0.0676045455111357746,0.0194951274167979478,-0.956392302859613852
36.7998528,2.46102548766338725,-0.00229304493196833123,0.0231550666367646707,-12.658517392985015,-2.15446851212398638,0.105212916203377915,2.17614308415525048,2.28437655430715036,-31.2352337197852528,0.0676943342240544504,0.0710612050681819207,-0.971649505213669773
36.8498526,3.47799001143695019,-0.00019802047386944724,0.015583458856658558,-12.6693179005273109,-1.77121542064603532,0.444330374587423194,2.18087469136391876,3.54186526741282082,-31.6189246455819593,0.0678415226153567946,0.110178513965632344,-0.98358516420536779
36.8998524,0.935617405721698048,-0.0241489581288659959,-0.0235322267560165374,-12.6629403857370963,-0.575469911196583306,0.635199420881331633,2.2156450445427236,1.29772938326622622,-30.6074759189412582,0.0689231407894154852,0.0403690948645969855,-0.952121540029989277
